post_huber,GT,slope_30m,slope_diff_huber,slope_diff_30m,difference_1m_estimated,difference_1m_estimated_abs,difference_1m_30m,difference_1m_30m_abs
0.4124528337852782,0.44294544916914996,0.31207079615542666,0.030492615,0.1308746530137233,0.030492615,0.030492615,0.1308746530137233,0.1308746530137233
0.3987058465917451,0.5657143458721062,0.292445215,0.16700849928036116,0.27326913116298124,0.16700849928036116,0.16700849928036116,0.27326913116298124,0.27326913116298124
0.5864059400205061,0.45053358765288243,0.547722736,-0.135872352,-0.097189149,-0.135872352,0.13587235236762363,-0.097189149,0.097189149
2.134509207680869,0.9677059774972996,1.6426634537571916,-1.16680323,-0.674957476,-1.16680323,1.1668032301835694,-0.674957476,0.674957476
1.369539526801569,0.4849063540714367,0.4364023996334276,-0.884633173,0.048503954,-0.884633173,0.8846331727301324,0.048503954,0.048503954
0.3994499817941087,0.3158174631791842,0.1125832292311748,-0.083632519,0.20323423394800938,-0.083632519,0.083632519,0.20323423394800938,0.20323423394800938
1.2806635377889672,1.9448313979570764,1.6071067881774268,0.6641678601681091,0.3377246097796496,0.6641678601681091,0.6641678601681091,0.3377246097796496,0.3377246097796496
0.9662532540611286,0.38432342281894394,0.373003245,-0.581929831,0.011320178202123943,-0.581929831,0.5819298312421847,0.011320178202123943,0.011320178202123943
0.36131940449255967,1.1829541958005365,1.9306032064414833,0.8216347913079769,-0.747649011,0.8216347913079769,0.8216347913079769,-0.747649011,0.7476490106409468
2.375750074057404,0.4839916268231772,0.5513949222651082,-1.891758447,-0.067403295,-1.891758447,1.8917584472342266,-0.067403295,0.067403295
0.22967353164256404,0.16997487444567383,0.17903902838077485,-0.059698657,-0.009064154,-0.059698657,0.059698657196890215,-0.009064154,0.009064154
1.2669170303642725,1.1965334530898153,0.9674999507622456,-0.070383577,0.2290335023275697,-0.070383577,0.070383577,0.2290335023275697,0.2290335023275697
1.176508498518207,0.1013435091414555,0.905332702,-1.075164989,-0.803989193,-1.075164989,1.0751649893767516,-0.803989193,0.8039891926858805
0.8802636467038439,1.3865473884464974,2.0468483423217756,0.5062837417426534,-0.660300954,0.5062837417426534,0.5062837417426534,-0.660300954,0.6603009538752782
0.8244135231797047,0.6875101648741195,0.6363754541535823,-0.136903358,0.051134711,-0.136903358,0.1369033583055852,0.051134711,0.051134711
0.7689935124316318,1.5441985709516022,1.2221341981588645,0.7752050585199703,0.3220643727927377,0.7752050585199703,0.7752050585199703,0.3220643727927377,0.3220643727927377
0.5358712219835257,0.3909636168845987,0.3971387248652638,-0.144907605,-0.006175108,-0.144907605,0.14490760509892697,-0.006175108,0.006175108
0,0.1659109921389494,0.4720105151071944,0.1659109921389494,-0.306099523,0.1659109921389494,0.1659109921389494,-0.306099523,0.306099523
1.1603254825098994,1.3880446874039405,1.3945043195976305,0.22771920489404107,-0.006459632,0.22771920489404107,0.22771920489404107,-0.006459632,0.006459632
2.4706940502754415,1.8993338908437134,3.949889325484141,-0.571360159,-2.050555435,-0.571360159,0.5713601594317281,-2.050555435,2.0505554346404278
1.001812528372481,1.6589970321903427,1.521999259192398,0.6571845038178616,0.13699777299794458,0.6571845038178616,0.6571845038178616,0.13699777299794458,0.13699777299794458
1.2459100838419932,1.3157192888711187,1.2241249011519981,0.069809205,0.091594388,0.069809205,0.069809205,0.091594388,0.091594388
0.4668772794197354,0.088411636,1.510046463794759,-0.378465643,-1.421634828,-0.378465643,0.3784656432400656,-1.421634828,1.4216348276150892
0.7015120905015206,1.591076768733319,1.5414862938677643,0.8895646782317983,0.049590475,0.8895646782317983,0.8895646782317983,0.049590475,0.049590475
1.1873105329430977,1.666454175133925,1.7719339113293564,0.4791436421908273,-0.105479736,0.4791436421908273,0.4791436421908273,-0.105479736,0.10547973619543138
0.098390006,0.588408417,0.5115804190282899,0.4900184105298858,0.076827998,0.4900184105298858,0.4900184105298858,0.076827998,0.076827998
0.6922609363721718,0.063382703,0.081528681,-0.628878233,-0.018145977,-0.628878233,0.6288782328861781,-0.018145977,0.018145977313727094
1.5028051995864806,1.572056453323482,2.0313689934100987,0.069251254,-0.45931254,0.069251254,0.069251254,-0.45931254,0.4593125400866167
0.6273998861093277,0.1692180943827488,0.1239184613959188,-0.458181792,0.045299632986829985,-0.458181792,0.4581817917265789,0.045299632986829985,0.045299632986829985
3.0156727348996863,0.5650377676814365,0.7165469290221146,-2.450634967,-0.151509161,-2.450634967,2.450634967,-0.151509161,0.15150916134067804
1.1676635626590286,0.058179892,0.1143506254170012,-1.109483671,-0.056170734,-1.109483671,1.109483670745672,-0.056170734,0.056170734
0.6772119051194945,0.31506069724541935,0.37578952072396965,-0.362151208,-0.060728823,-0.362151208,0.3621512078740751,-0.060728823,0.060728823
0.941591382,0.10909006499818392,0.33734773722209305,-0.832501317,-0.228257672,-0.832501317,0.8325013168642881,-0.228257672,0.22825767222390914
1.026772945756845,1.4757350273556704,2.047229939952126,0.44896208159882534,-0.571494913,0.44896208159882534,0.44896208159882534,-0.571494913,0.5714949125964557
0.7658505807314152,0.392593353,1.3208021065134876,-0.373257228,-0.928208753,-0.373257228,0.3732572275257802,-0.928208753,0.9282087533078527
1.7767394947292368,1.3521100096868277,0.791049564,-0.424629485,0.5610604456472267,-0.424629485,0.42462948504240905,0.5610604456472267,0.5610604456472267
0.20819807773881727,0.3881662879113264,0.451771492,0.17996821017250914,-0.063605205,0.17996821017250914,0.17996821017250914,-0.063605205,0.063605205
2.0577563910453627,0.7279080575746542,1.2671256881279456,-1.329848333,-0.539217631,-1.329848333,1.3298483334707085,-0.539217631,0.5392176305532914
0.3478221194579636,0.6284626595527789,0.010916408,0.2806405400948153,0.617546251,0.2806405400948153,0.2806405400948153,0.617546251,0.617546251
1.0726440689546506,1.8435640841224916,1.6726582889512713,0.770920015,0.1709057951712203,0.770920015,0.770920015,0.1709057951712203,0.1709057951712203
1.4168518568028405,0.5080417530553772,1.8056804933998074,-0.908810104,-1.29763874,-0.908810104,0.9088101037474633,-1.29763874,1.2976387403444303
0.9501108621873322,0.4471042144925609,0.0953193,-0.503006648,0.3517849144494666,-0.503006648,0.5030066476947713,0.3517849144494666,0.3517849144494666
1.5804303082724904,1.7109592625958614,2.866637288701596,0.13052895432337097,-1.155678026,0.13052895432337097,0.13052895432337097,-1.155678026,1.1556780261057344
1.4478151379173951,1.922203775926593,2.2157508878960193,0.47438863800919795,-0.293547112,0.47438863800919795,0.47438863800919795,-0.293547112,0.2935471119694262
1.7786401596198405,0.036938569,0.079470566,-1.741701591,-0.042531997,-1.741701591,1.741701591014195,-0.042531997,0.042531997
0.6707619272581236,0.2351079887139541,0.076390204,-0.435653939,0.15871778512198714,-0.435653939,0.43565393854416945,0.15871778512198714,0.15871778512198714
0.9536396046385696,0.4215844005903032,0.39392750944949684,-0.532055204,0.027656891140806383,-0.532055204,0.5320552040482663,0.027656891140806383,0.027656891140806383
1.0490393258840274,1.0456850474466657,0.6276923834324184,-0.003354278,0.4179926640142473,-0.003354278,0.003354278,0.4179926640142473,0.4179926640142473
0.090060005,0.15377379754539106,0.7576429677733026,0.063713793,-0.60386917,0.063713793,0.063713793,-0.60386917,0.6038691702279115
2.9592723225755257,1.647458726017508,2.368327281707496,-1.311813597,-0.720868556,-1.311813597,1.3118135965580178,-0.720868556,0.7208685556899879
0.3284324024571177,0.2571478549172137,0.23391589080766728,-0.071284548,0.023231964,-0.071284548,0.071284548,0.023231964,0.023231964
1.0165261876376273,1.0416256791706604,1.1784804148214945,0.025099491533033147,-0.136854736,0.025099491533033147,0.025099491533033147,-0.136854736,0.13685473565083406
1.0483386821430398,0.2798429061586759,0.1666158520325666,-0.768495776,0.11322705412610931,-0.768495776,0.7684957759843639,0.11322705412610931,0.11322705412610931
1.2731068867024904,1.6210214718921228,3.955606603358973,0.34791458518963236,-2.334585131,0.34791458518963236,0.34791458518963236,-2.334585131,2.3345851314668504
0.5262684242358256,0.5301605447216715,0.8531386750855089,0.00389212,-0.32297813,0.00389212,0.00389212,-0.32297813,0.3229781303638374
1.0112392024739816,1.5910124920728452,1.3565519159620798,0.5797732895988637,0.23446057611076543,0.5797732895988637,0.5797732895988637,0.23446057611076543,0.23446057611076543
0.8017554477637505,0.2938659509669664,0.5705045328586985,-0.507889497,-0.276638582,-0.507889497,0.5078894967967842,-0.276638582,0.2766385818917321
1.5424776842064591,0.3315245755240377,0.3210046039769223,-1.210953109,0.010519972,-1.210953109,1.2109531086824215,0.010519972,0.010519972
1.081989383831834,1.4249535119111312,1.2388906281349996,0.3429641280792972,0.18606288377613156,0.3429641280792972,0.3429641280792972,0.18606288377613156,0.18606288377613156
1.0797644727884552,0.7378277895153715,0.8218824209682981,-0.341936683,-0.084054631,-0.341936683,0.3419366832730837,-0.084054631,0.084054631
1.017450219359434,0.9668452391890531,0.7577811270758865,-0.05060498,0.20906411211316656,-0.05060498,0.05060498,0.20906411211316656,0.20906411211316656
0.21780608923807762,0.20399113729048787,0.2991795533448465,-0.013814952,-0.095188416,-0.013814952,0.013814951947589749,-0.095188416,0.095188416
1.7069457834798005,1.5384554012121296,1.9214272294957424,-0.168490382,-0.382971828,-0.168490382,0.16849038226767088,-0.382971828,0.38297182828361276
0.32360102631085325,0.44715193109132895,0.3313051978078823,0.1235509047804757,0.11584673328344663,0.1235509047804757,0.1235509047804757,0.11584673328344663,0.11584673328344663
