edge_id,post_huber,GT,slope_30m_deg,adjusted_angle_abs,pano_pitch,slope_diff_huber,slope_diff_30m
775,4.031115519400661,3.9553146214214077,6.160185244181472,3.9008908387237984,0.08084575946514423,-0.07580089797925327,-2.204870622760064
778,1.3916341022599843,0.9631188366327216,6.286175993457851,1.3916341022599843,-1.7738800048828125,-0.4285152656272627,-5.323057156825129
782,2.5638195399924517,1.7649878275164677,6.393413591007403,2.628400872067554,2.3910249982561385,-0.7988317124759841,-4.628425763490935
784,0.44908112830453883,1.0715453562766473,2.5595501625839954,0.44908112830453883,-1.5319786071777344,0.6224642279721084,-1.488004806307348
785,1.5014989970239416,0.24336773878149132,23.8283810877136,1.5014989970239416,0.7426300048828125,-1.2581312582424502,-23.585013348932108
790,1.070129379135874,0.12545443745521878,6.115707303946376,1.070129379135874,-1.0245132446289062,-0.9446749416806551,-5.990252866491157
793,0.8475203181462727,0.2076020667963086,2.8855535791378264,0.8475203181462727,-0.5364341735839844,-0.6399182513499642,-2.677951512341518
800,2.5947389374828345,0.16504584275534562,8.46931491579286,2.5947389374828345,-0.32049560546875,-2.429693094727489,-8.304269073037515
806,0.9201259650319217,0.1419688757946073,16.371223463378758,0.958882662858361,0.3810691833496094,-0.7781570892373144,-16.22925458758415
814,0.7167446824683619,1.2832526082505353,0.0,0.7167446824683619,-0.8586502075195312,0.5665079257821735,1.2832526082505353
815,0.23230348398283654,0.5154411095099338,3.7498492272192685,0.23230348398283654,-0.6586284637451172,0.2831376255270973,-3.234408117709335
818,0.8256389661782387,0.19809402398207662,12.022635948252193,0.8632612066634032,0.053134918212890625,-0.6275449421961621,-11.824541924270116
825,1.647771604578512,0.31367583747527233,11.753304940406018,1.647771604578512,0.2859840393066406,-1.3340957671032396,-11.439629102930745
827,0.6830857493268705,0.42890031442311843,2.220355251760352,0.6830857493268705,2.7368189493815103,-0.25418543490375206,-1.7914549373372337
843,0.7324121542975814,0.3065705547792795,4.24644336935195,0.7324121542975814,0.29015350341796875,-0.4258415995183019,-3.9398728145726705
847,2.6236134167108776,0.23022708111631213,7.4664936515167515,2.6236134167108776,0.8314132690429688,-2.3933863355945655,-7.236266570400439
850,0.7813778946760308,0.8695094484256576,0.9946855219630788,0.7813778946760308,1.544525146484375,0.08813155374962678,-0.12517607353742122
851,1.3658552025032882,1.0143822977183254,3.9244595707506233,1.3658552025032882,1.6214080810546876,-0.35147290478496274,-2.910077273032298
856,1.5062807551346689,0.4300673590409363,4.373987440284601,1.5062807551346689,0.4293772379557292,-1.0762133960937326,-3.943920081243665
859,2.2685805199340563,0.9052714525376385,2.322243445128837,2.2685805199340563,1.4982872009277344,-1.3633090673964179,-1.4169719925911988
861,0.4326240355437071,0.7199414549002515,6.085826440012567,0.4326240355437071,0.5010833740234375,0.2873174193565444,-5.365884985112316
878,2.686161731371448,0.29639285517930863,1.9796990819028701,2.686161731371448,-0.3433952331542969,-2.3897688761921394,-1.6833062267235614
882,1.3153269355464814,0.24930748677133208,2.698714283996739,1.3602893395739764,0.3538352966308594,-1.0660194487751493,-2.4494067972254068
886,1.0143202042481865,0.627644514750749,8.208072416551614,1.068474421983764,1.2040808541434151,-0.38667568949743747,-7.580427901800865
892,0.3813631020408858,0.3453989585007552,5.8359883202607445,0.3813631020408858,0.7989006042480469,-0.03596414354013061,-5.490589361759989
893,0.8880498217848224,0.2822922277379009,4.763961125736046,1.134248235895287,-0.17046148126775568,-0.6057575940469215,-4.481668897998145
898,0.511412085893171,0.10914193842992849,2.299494510559955,0.511412085893171,0.08031845092773439,-0.4022701474632425,-2.1903525721300263
903,1.0076684057375567,0.2848679055279308,6.485817341285891,1.1662099355031659,0.36257449063387787,-0.7228005002096258,-6.20094943575796
907,1.3719689995981301,0.2517376521384548,3.2020688041427383,1.3719689995981301,0.7173347473144531,-1.1202313474596752,-2.9503311520042836
