post_huber,GT,slope_30m_deg,length,GT_elev,post_huber_elev,slope_30m_deg_elev,slope_diff_huber_elev,slope_diff_30m_elev
1.4554403211923181,0.5789806845465543,10.742776019382418,223.98,2.2634216522359503,5.6908146016045045,42.494674556760174,-3.427392949,-40.2312529
0.8183558405863155,0.9950840003807322,6.355942413623223,53.954,0.9371398959477742,0.7706775987327287,6.0099044682820635,0.16646229721504557,-5.072764572
1.324898593434896,0.21404934030663048,3.813425587866635,109.07,0.4074727730196256,2.5225671561891945,7.270091915900478,-2.115094383,-6.862619143
1.7029280147422785,1.2481218791648618,10.585382494255214,79.95,1.7418932475864475,2.3769499349997005,14.94112531368813,-0.635056687,-13.19923207
3.8294613021444235,1.5924668828861985,3.265088732030918,81.609,2.268807679596077,5.462613447608562,4.655656043893982,-3.193805768,-2.386848364
2.3407766256523055,0.4745103133727451,2.5330390330149033,84.379,0.69882322,3.449160712302375,3.7328169856569664,-2.750337492,-3.033993765
2.2725339074850917,1.2745822389768362,6.988236741395547,133.888,2.978917886393692,5.313212881,16.41147736,-2.334294995,-13.43255947
1.0702026504841669,1.3244991090257483,5.223665165236942,81.824,1.8918518103520137,1.5285322530731984,7.480644717918146,0.36331955727881526,-5.588792908
2.515746068991192,1.086274254187331,5.396037528426396,68.403,1.2970121452331544,3.0053741031627994,6.461214370107651,-1.708361958,-5.164202225
1.322741960341211,0.44831487656684116,7.437006536181284,85.721,0.6707437119840441,1.9793240071012557,11.18951870270562,-1.308580295,-10.51877499
0.4072288617468291,0.24022414441887896,4.3553919177686895,216.626,0.9082536423968934,1.5396918523530767,16.498817964851263,-0.63143821,-15.59056432
2.9232400567994254,0.36571677927863144,3.546267984003199,116.282,0.7422336590406359,5.937879796749092,7.206368791018744,-5.195646138,-6.464135132
0.3305637801815815,0.4210106582144855,0.6456295057140559,76.82,0.5644852227744058,0.4432122500012007,0.8656721031947957,0.12127297277320515,-0.30118688
0.8650338127591638,0.9487938969698083,7.931016567968214,151.164,2.503440796897128,2.282400354650775,21.05915159438077,0.22104044224635322,-18.5557108
2.7164325451261244,1.2295608933965194,4.0053624639287415,252.362,5.416491242,11.97362969056563,17.670604992167576,-6.557138449,-12.25411375
0.9131731449062818,0.3182642144504571,8.526125319204295,164.867,0.9158057778309036,2.6278526446938613,24.71639743,-1.712046867,-23.80059165
0.8934764355505603,1.1475161110850638,17.997943238075933,273.09,5.470160006912695,4.258939525132369,88.72148183611381,1.2112204817803258,-83.25132183
0.7235164819071495,0.38551114878572484,18.25067156126608,250.464,1.6852571396586484,3.1629635978005983,82.59389594097844,-1.477706458,-80.9086388
1.2693931768111462,1.1247451113833768,9.276498286244598,90.494,1.7766711824990202,2.0052308526790505,14.780848944032043,-0.22855967,-13.00417776
0.1043749074529832,0.054591409,0,47.106,0.044882602,0.085812426,0,-0.040929824,0.044882602
0.3467805242867869,0.4045523490890572,5.126764750299526,96.068,0.6783253718252317,0.5814550127764936,8.619076457014268,0.096870359,-7.940751085
1.324865453257411,0.32746307505754113,4.724193503474125,154.12,0.8808529891533127,3.5643927935793704,12.736490823672527,-2.683539804,-11.85563783
