slope_1m_deg,slope_30m_deg,slope_diff_1m,post_huber,GT,pitch_diff_1m,slope_diff_huber_abs,slope_diff_huber,slope_diff_30
0.2720926558665013,18.337259973367587,-0.219066235,0.8466243919469758,0.31161376557308645,0.5965411337371489,0.5350106263738894,-0.535010626,-18.02564621
0.14939866585487288,6.742781878677582,-1.47410309,1.623501755887721,0.14939866585487288,0.15540299935096663,1.474103090032848,-1.47410309,-6.593383213
0.061052761,5.445076595994845,-0.087001144,0.1480539048741735,0.061052761,0.28195718757676963,0.087001144,-0.087001144,-5.384023835
0.2928486406921348,7.243663016076131,-0.103977679,1.0706491661278024,0.24679436468491622,0.3274472734986775,0.8238548014428861,-0.823854801,-6.996868651
0.056033032703527406,0.9870231466245262,-0.530889318,0.5869223511871137,0.056033032703527406,0.19150819139493366,0.5308893184835862,-0.530889318,-0.930990114
0.39175715324318805,0.6300058286221984,0.10959237022230606,0.282164783,0.39175715324318805,0.34761347648537555,0.10959237022230606,0.10959237022230606,-0.238248675
0.009200265,1.0745305055774323,0.003468509,0.005731755,0.009200265,0.13871080704441072,0.003468509,0.003468509,-1.065330241
0.15657395608499589,0,-0.665706365,0.8222803213997022,0.15657395608499589,0.32673234231546466,0.6657063653147063,-0.665706365,0.15657395608499589
0.072548865,2.300720778751632,-2.058637908,1.6431786277298794,0.096849151,0.10794229037997352,1.5463294769983433,-1.546329477,-2.203871628
0.20380105701251103,13.865975462914449,-1.020621947,1.2244230044651323,0.20380105701251103,0.21484670910077022,1.0206219474526212,-1.020621947,-13.66217441
0.44905297594541527,16.080869316928002,0.3393818848276038,0.6058330114095872,0.45352549080530175,0.6272315454928017,0.15230752060428548,-0.152307521,-15.62734383
0.3386832795734604,0.09262457,-3.107982519,1.2590942651783505,0.3706909086274588,0.1652740571928537,0.8884033565508918,-0.888403357,0.2780663386356397
0.37337292517991033,13.148486196941489,-0.546185633,0.919558559,0.37337292517991033,0.4763203731599334,0.5461856333894537,-0.546185633,-12.77511327
0.10581408101404845,3.206120724742228,-0.136044477,0.2418585580023179,0.10581408101404845,0.36272631245936093,0.13604447698826944,-0.136044477,-3.100306644
0.4155304954357698,2.5468306099765634,0.1712898367945638,0.2039362525748997,0.39064496095515266,0.25278765623234734,0.18670870838025297,0.18670870838025297,-2.156185649
0.206105078,5.051338674926451,-0.873978405,1.1283279747538022,0.19473581105759996,0.058987333,0.9335921636962022,-0.933592164,-4.856602864
0.27796648320283396,2.133151088671536,-0.070373275,0.6234633978137561,0.29616897612130255,0.516285248,0.3272944216924536,-0.327294422,-1.836982113
0.4825314389056297,16.054309357942206,-2.338728478,1.0694865137858074,0.3866206628263701,0.5080250280915987,0.6828658509594373,-0.682865851,-15.6676887
0.2952318585979803,8.190315669677048,-2.004144392,1.5442035414794297,0.3291615948157031,0.11428933291867188,1.2150419466637266,-1.215041947,-7.861154075
0.24806727783918922,22.815396625328372,0.093640805,0.1544264733376164,0.24806727783918922,0.031209367682939193,0.093640805,0.093640805,-22.56732935
0.17114763911136605,0,-0.652428678,1.0448493698034076,0.27401313635338864,0.26359977868567386,0.770836233,-0.770836233,0.27401313635338864
0.084872779,0,-0.618939386,1.1381660800065012,0.2353725879566454,0.5050640552418016,0.9027934920498558,-0.902793492,0.2353725879566454
0.18717201680932236,5.731922820338794,0.17545764661323016,0.41893184410197837,0.1249059183203952,0.22926077671883272,0.29402592578158315,-0.294025926,-5.607016902
0.077816753,2.3026351478305447,-0.802259413,0.8800761656947538,0.077816753,0.35204008034979506,0.8022594129816775,-0.802259413,-2.224818395
0.38794153088377353,4.791301994003638,0.018991982875074753,0.3689495480086988,0.38794153088377353,0.22965448254392978,0.018991982875074753,0.018991982875074753,-4.403360463
0.26482731548881316,3.7644802782566957,-1.867643765,1.6942930527687823,0.31156189201453977,0.5864871239481335,1.3827311607542425,-1.382731161,-3.452918386
0.33505065520280275,13.595379955241372,-0.877304981,1.6433181136283657,0.24361666260155904,0.21173612060156596,1.3997014510268067,-1.399701451,-13.35176329
