adjusted_angle_abs,slope_1m,slope_30m,skew_angle,skew_confidence,distance_closest_building,post_huber,GT,slope_diff_huber,difference_1m_estimated,difference_1m_30m
0.5865728967586971,0.4073029880144875,3.1726542615502136,0.3047532883375936,6,9.138188644855214,0.5865728967586971,0.4073029880144875,-0.179269909,-0.179269909,-2.765351274
0.3072611191704734,0.2473496660434758,0.1587149765082958,0,105,11.076307121829496,0.3072611191704734,0.2473496660434758,-0.059911453,-0.059911453,0.08863469
2.202587801017892,1.623334729633478,6.406882775707726,4.535536437284314,8,6.901832916082716,2.202587801017892,1.623334729633478,-0.579253071,-0.579253071,-4.783548046
0.6527688990777962,0.6262769935490686,7.553065871084102,-0.732639974,102,15.311086537037488,0.6527688990777962,0.6262769935490686,-0.026491906,-0.026491906,-6.926788878
0.58463253,0.5275455324288248,0.7526234657921547,0.8069294551023773,3,12.52741570658125,1.246431416108291,0.6059903186669606,-0.640441097,-0.640441097,-0.146633147
0.7654960577598444,0.6557041393282076,0.8227690445798677,0,13,10.625678256636103,0.7654960577598444,0.6557041393282076,-0.109791918,-0.109791918,-0.167064905
1.5747838032904249,1.486239930111646,1.9509712691412409,1.4881182365803909,38,12.249077088271497,2.0447024209144957,1.4065703273866184,-0.638132094,-0.638132094,-0.544400942
1.6546309940630115,1.9290910366418763,3.002055702010179,1.909152432996379,19,12.665741372785329,1.6546309940630115,1.9290910366418763,0.2744600425788648,0.2744600425788648,-1.072964665
0.024880574,0.3687668388033024,1.3685969850184143,0,42,12.09587321143327,0.47698934124016756,0.3170278730290296,-0.159961468,-0.159961468,-1.051569112
0.1516674539537368,1.4296424897717337,0.9913203312893168,1.5481576989779595,19,8.533547549224739,0.1516674539537368,1.4296424897717337,1.2779750358179969,1.2779750358179969,0.43832215848241685
0.1379135297157669,0.1617238984381567,3.2084796813502408,0.7969340465972721,60,9.209601459770788,0.1379135297157669,0.1617238984381567,0.023810368722389813,0.023810368722389813,-3.046755783
1.522559020840614,0.2680046680891278,0.034552542,-1.793845746,16,29.33875915993628,1.522559020840614,0.2680046680891278,-1.254554353,-1.254554353,0.23345212580618033
1.1376757156913988,0.3839820222292434,0.2939450849750534,0,107,6.9213319561964415,1.1376757156913988,0.3839820222292434,-0.753693693,-0.753693693,0.090036937
0.4595029561777213,0.9598377414355131,0.1694319117477459,-0.86805145,25,10.410199038893918,0.4595029561777213,0.9598377414355131,0.5003347852577918,0.5003347852577918,0.7904058296877672
0.03013524,0.2373832323724027,1.2465195466886343,0,5,11.95743460329644,0.03013524,0.2373832323724027,0.2072479927772929,0.2072479927772929,-1.009136314
1.1770767442115069,1.0585197187816782,0.6749376364644898,0,24,9.318417003683004,1.1770767442115069,1.0585197187816782,-0.118557025,-0.118557025,0.3835820823171884
1.2801652256285416,0.2736863305205051,0.09131682,0,72,10.235637231113309,0.9604605870115269,0.2903344713892822,-0.670126116,-0.670126116,0.1990176515808984
0.1406151931211668,1.2887752611843162,15.377503933751406,-0.616059908,73,4.969315137536972,0.1406151931211668,1.2887752611843162,1.1481600680631494,1.1481600680631494,-14.08872867
1.1143026914735437,1.3800286954664125,0.7201372227378844,1.7899106082460603,15,8.774549416,1.1143026914735437,1.3800286954664125,0.26572600399286883,0.26572600399286883,0.6598914727285281
0.2177230941703702,0.842416715,0.087677704,0,22,9.497390664982966,0.7994264266303165,0.5903676338525737,-0.209058793,-0.209058793,0.5026899299534333
1.1622005460116849,1.3622694499879353,1.2959921956043363,0.8407866831157165,8,12.834680664025726,1.1622005460116849,1.3622694499879353,0.20006890397625043,0.20006890397625043,0.066277254
1.775278062124816,1.0582548022195906,0.5940849591805881,0,48,12.456011830230327,1.775278062124816,1.0582548022195906,-0.71702326,-0.71702326,0.46416984303900244
1.3427238149462286,1.329407968845472,1.5026612774937311,1.016978030719173,5,12.017536359605815,1.6386854063112555,1.212591627564608,-0.426093779,-0.426093779,-0.29006965
0.8865789887347448,1.7885277060310365,1.7761397206855971,2.6630007660671424,63,7.919753097952756,0.8865789887347448,1.7885277060310365,0.9019487172962917,0.9019487172962917,0.012387985
0.2500102564336148,0.2695938280325065,0.1434710402727305,0,13,13.158405518717164,0.48971928184857044,0.23998681570513805,-0.249732466,-0.249732466,0.096515775
0.6275277945777729,0.4827445256894603,0.7673905228143688,1.023030188667832,11,8.349818824,0.6275277945777729,0.4827445256894603,-0.144783269,-0.144783269,-0.284645997
2.311673198555052,0.9982649951602196,0.7211133300633071,-2.045408489,1,11.562493143155375,2.311673198555052,0.9982649951602196,-1.313408203,-1.313408203,0.27715166509691247
0.4180861590948581,1.1644834234544992,0.8856465315795661,-1.411694485,10,13.28569939827715,0.7219270669453994,1.1571570191325857,0.4352299521871863,0.4352299521871863,0.27151048755301965
0.7214658751037236,0.6761391258309262,0.8358866339174472,0,18,8.747751499494534,0.7214658751037236,0.6761391258309262,-0.045326749,-0.045326749,-0.159747508
0.8137226184487575,0.1841194096453787,3.9889012349487087,-2.183419481,10,10.673521136098756,2.535865477774213,2.169571639749038,-0.366293838,-0.366293838,-1.819329595
0.3146170573169344,0.401935565,1.2396828720957984,1.3971810272963694,7,9.191284728,0.3146170573169344,0.401935565,0.087318507,0.087318507,-0.837747307
4.022473339095965,0.973628969,0.7770211613322229,1.5693548047489827,31,7.659841732823423,4.022473339095965,0.973628969,-3.04884437,-3.04884437,0.1966078081659951
1.851097319687168,1.619827601730475,1.4946235502347147,0,12,9.339772869,1.851097319687168,1.619827601730475,-0.231269718,-0.231269718,0.1252040514957602
0.2126229470933719,0.2776040363498793,0.016753998,0,14,14.56641069160779,0.2126229470933719,0.2776040363498793,0.064981089,0.064981089,0.260850038
2.1008090946713063,0.4702998712191661,1.1053335261984585,-0.846566116,46,8.808309369681838,2.1008090946713063,0.4702998712191661,-1.630509223,-1.630509223,-0.635033655
0.2965109683879272,1.2814867508562255,0.9523939921244016,2.454031674527073,1,6.882290599278557,0.6128509870295958,2.4474408809581307,1.834589893928535,1.834589893928535,1.4950468888337292
